source,nation,title
https://fairytalez.com/story-of-prince-peter-with-the-golden-keys-and-the-princess-magilene/,russian,"Story of Prince Peter with the Golden Keys, and the Princess Magilene"
https://fairytalez.com/hana-saka-jiji/,japanese,Hana-Saka-Jiji
https://fairytalez.com/morning-star-evening-star-romanian-fairy-tale/,romanian,The Morning Star and the Evening Star (Romanian Fairy Tale)
https://fairytalez.com/the-story-of-a-very-bad-boy/,french,The Story of a Very Bad Boy
https://fairytalez.com/the-gnat-and-the-bull/,greek,The Gnat and the Bull
https://fairytalez.com/the-phantom-dragoon/,north_american_native,The Phantom Dragoon
https://fairytalez.com/wallet/,french,The Wallet
https://fairytalez.com/agnes-surriage/,north_american_native,Agnes Surriage
https://fairytalez.com/the-rose-and-the-amaranth/,greek,The Rose and the Amaranth
https://fairytalez.com/sand-flat-shadows/,north_american_native,Sand Flat Shadows
https://fairytalez.com/ass-old-peasant/,greek,The Ass and the Old Peasant
https://fairytalez.com/the-tobacco-of-harisaboqued-2/,philippine,The Tobacco of Harisaboqued
https://fairytalez.com/horned-women/,celtic,The Horned Women
https://fairytalez.com/rory-macgillivray/,scottish,Rory Macgillivray
https://fairytalez.com/the-cattle-that-came/,bulgarian,The Cattle That Came
https://fairytalez.com/the-demon-with-the-matted-hair/,indian,The Demon with the Matted Hair
https://fairytalez.com/storm-ship-on-the-hudson/,north_american_native,Storm Ship on the Hudson
https://fairytalez.com/man-lost-spade/,greek,The Man Who Lost His Spade
https://fairytalez.com/the-fox-and-the-cat-robert-nisbet-bain/,ukrainian,The Fox and the Cat (Robert Nisbet Bain)
https://fairytalez.com/the-daughter-of-the-skies/,scottish,The Daughter of the Skies
https://fairytalez.com/the-foxes-and-the-river/,greek,The Foxes and the River
https://fairytalez.com/the-twelve-idle-servants/,german,The Twelve Idle Servants
https://fairytalez.com/the-white-dove/,danish,The White Dove
https://fairytalez.com/the-giantess-apron-full/,welsh,The Giantess' Apron-Full
https://fairytalez.com/the-soldier-and-death/,russian,The Soldier and Death
https://fairytalez.com/how-the-leopard-got-his-spots/,english,How the Leopard Got His Spots
https://fairytalez.com/retribution/,chinese,Retribution
https://fairytalez.com/the-story-of-pretty-goldilocks/,french,The Story of Pretty Goldilocks
https://fairytalez.com/how-the-camel-got-his-hump/,english,How the Camel Got His Hump
https://fairytalez.com/log-the-story-of-the-hero-who-released-the-sun/,finnish,Log: The Story of the Hero Who Released the Sun
https://fairytalez.com/sylvain-and-jocosa/,french,Sylvain and Jocosa
https://fairytalez.com/the-butterfly-that-stamped/,english,The Butterfly that Stamped
https://fairytalez.com/the-story-of-the-leopard-the-tortoise-and-the-bush-rat/,nigerian,"The Story of the Leopard, the Tortoise, and the Bush Rat"
https://fairytalez.com/shepherd-flock/,french,The Shepherd and His Flock
https://fairytalez.com/princess-glass-hill/,norwegian,The Princess on the Glass Hill
https://fairytalez.com/the-goat-faced-girl/,italian,The Goat-Faced Girl
https://fairytalez.com/why-the-bat-flies-at-night/,nigerian,Why the Bat Flies at Night
https://fairytalez.com/the-little-girl-and-the-winter-whirlwinds/,bulgarian,The Little Girl and the Winter Whirlwinds
https://fairytalez.com/the-son-of-seven-mothers/,indian,The Son of Seven Mothers
https://fairytalez.com/odin-goes-to-mimirs-well/,nordic,Odin Goes to Mimir's Well: His Sacrifice for Wisdom
https://fairytalez.com/kisa-the-cat/,icelandic,Kisa the Cat
https://fairytalez.com/two-jugglers/,chinese,The Two Jugglers
https://fairytalez.com/aunt-rachels-curse/,north_american_native,Aunt Rachel's Curse
https://fairytalez.com/womens-words-part-flesh-blood/,chinese,Women's Words Part Flesh and Blood
https://fairytalez.com/the-birds-who-befriended-a-king/,arabic,The Birds Who Befriended a King
https://fairytalez.com/the-fox-and-his-cousin/,german,The Fox and His Cousin
https://fairytalez.com/myrtle/,italian,Myrtle
https://fairytalez.com/the-stag-at-the-pool/,greek,The Stag at the Pool
https://fairytalez.com/the-wilful-child/,german,The Wilful Child
https://fairytalez.com/tale-ivan/,celtic,The Tale of Ivan
https://fairytalez.com/the-conclave-of-corpses/,german,The Conclave of Corpses
https://fairytalez.com/oisin-in-tir-na-n-og/,irish,Oisin in Tir na n-Og
https://fairytalez.com/11209-2/,english,The Yorkshire Boggart
https://fairytalez.com/doctor-knowall/,german,Doctor Knowall
https://fairytalez.com/concerning-the-hawk-and-the-owl/,nigerian,Concerning the Hawk and the Owl
https://fairytalez.com/the-lamb-of-sacrifice/,north_american_native,The Lamb of Sacrifice
https://fairytalez.com/prince-featherhead-and-the-princess-celandine/,french,Prince Featherhead and the Princess Celandine
https://fairytalez.com/the-enchanted-mule/,portuguese,The Enchanted Mule
https://fairytalez.com/the-magpies-nest/,english,The Magpie's Nest
https://fairytalez.com/fin-maccumhail-and-the-knight-of-the-full-axe/,irish,Fin MacCumhail and the Knight of the Full Axe
https://fairytalez.com/a-lost-paradise/,french,A Lost Paradise
https://fairytalez.com/hansel-and-grethel/,german,Hansel and Grethel
https://fairytalez.com/why-the-cat-kills-rats/,nigerian,Why the Cat kills Rats
https://fairytalez.com/sturts-desert-pea-bloodflower/,australian_ethnic,"Sturt's Desert Pea, the Bloodflower"
https://fairytalez.com/tiger-stag-fear/,brazilian,Why the Tiger and the Stag Fear Each Other
https://fairytalez.com/sinner/,chinese,Who Was the Sinner?
https://fairytalez.com/kiss-me/,north_american_native,Kiss Me
https://fairytalez.com/the-minister-and-the-fairy/,scottish,The Minister and the Fairy
https://fairytalez.com/the-story-of-gore-gorinskoe/,russian,The Story of Gore-Gorinskoe
https://fairytalez.com/dolphin-whales-sprat/,greek,"The Dolphin, the Whales and the Sprat"
https://fairytalez.com/alenoushka-and-her-brother/,russian,Alenoushka and her Brother
https://fairytalez.com/the-turtle-and-the-lizard/,philippine,The Turtle and the Lizard
https://fairytalez.com/the-stones-of-plouhinec/,french,The Stones of Plouhinec
https://fairytalez.com/camel-floating-sticks/,french,The Camel and the Floating Sticks
https://fairytalez.com/jack-hannaford/,english,Jack Hannaford
https://fairytalez.com/the-unknown-champion/,north_american_native,The Unknown Champion
https://fairytalez.com/sadko/,russian,Sadko
https://fairytalez.com/the-cauld-lad-of-hilton/,english,The Cauld Lad of Hilton
https://fairytalez.com/ass-carrying-relics/,french,The Ass Carrying Relics
https://fairytalez.com/molo-stole-lovely-rose-red/,chinese,How Molo Stole the Lovely Rose-Red
https://fairytalez.com/adventures-bull-turns-round/,north_american_native,Adventures of Bull-Turns-Round
https://fairytalez.com/kings-hares/,norwegian,The King's Hares
https://fairytalez.com/the-kings-son-who-feared-nothing/,german,The King's Son Who Feared Nothing
https://fairytalez.com/lokes-punishment/,nordic,Loke's Punishment
https://fairytalez.com/the-aged-mother/,german,The Aged Mother
https://fairytalez.com/the-bee-and-jupiter/,greek,The Bee and Jupiter
https://fairytalez.com/the-ball-game-by-the-saco/,north_american_native,The Ball Game By the Saco
https://fairytalez.com/the-monkey-with-the-tom-tom/,indian,The Monkey with the Tom-Tom
https://fairytalez.com/the-ruby-prince/,indian,The Ruby Prince
https://fairytalez.com/the-terrible-head/,greek,The Terrible Head
http://www.albanianliterature.net/folktales/tale_10.html,albanian,The Stirrup Moor
https://fairytalez.com/the-flying-ship/,russian,The Flying Ship
https://fairytalez.com/the-flaming-castle/,german,The Flaming Castle
https://fairytalez.com/the-months/,italian,The Months
https://fairytalez.com/peeping-kate-piskey-led/,english,How Peeping Kate Was Piskey-Led
https://fairytalez.com/in-the-duck-yard/,danish,In the Duck-Yard
https://fairytalez.com/the-dog-and-the-shadow/,greek,The Dog and the Shadow
https://fairytalez.com/the-wolf-and-the-horse/,greek,The Wolf and the Horse
https://fairytalez.com/lioness-bear/,french,The Lioness and the Bear
https://fairytalez.com/strange-tale-doctor-dog/,chinese,The Strange Tale of Doctor Dog
https://fairytalez.com/the-golden-spinster/,hungarian,The Golden Spinster
https://fairytalez.com/lasse-my-thrall/,swedish,"Lasse, My Thrall!"
https://fairytalez.com/aegirs-feast-thor-triumphed/,nordic,Ægir's Feast: How Thor Triumphed
https://fairytalez.com/the-gardeners-cunning-wife/,indian,The Gardener's Cunning Wife
https://fairytalez.com/the-enchanted-pig/,romanian,The Enchanted Pig
https://fairytalez.com/the-story-of-the-noses/,czechoslovak,The Story of the Noses
https://fairytalez.com/lion-bear-fox/,greek,"The Lion, the Bear and the Fox"
https://fairytalez.com/the-lost-bell/,scandinavian,The Lost Bell
https://fairytalez.com/the-singing-bird-of-heaven/,japanese,The Singing Bird of Heaven
https://fairytalez.com/ass-loaded-sponges/,french,The Ass Loaded with Sponges
https://fairytalez.com/the-hedley-kow/,english,The Hedley Kow
https://fairytalez.com/nix-nought-nothing/,english,Nix Nought Nothing
https://fairytalez.com/the-spirit-of-the-singing-house/,north_american_native,The Spirit of the Singing House
https://fairytalez.com/two-bulls-frog/,french,The Two Bulls and the Frog
https://fairytalez.com/my-lord-bag-of-rice/,japanese,My Lord Bag of Rice
https://fairytalez.com/snow-white-and-rose-red-2/,german,Snow-White and Rose-Red
https://fairytalez.com/french-puck/,french,A French Puck
https://fairytalez.com/the-two-travelers/,german,The Two Travelers
https://fairytalez.com/the-wonderful-musician/,german,The Wonderful Musician
https://fairytalez.com/the-god-of-the-city/,chinese,The God of the City
https://fairytalez.com/the-twelve-apostles/,german,The Twelve Apostles
https://fairytalez.com/story-of-the-duck-with-golden-eggs/,russian,Story of the Duck with Golden Eggs
https://fairytalez.com/a-fairy-wedding/,greek,A Fairy Wedding
https://fairytalez.com/the-dwarf-sword-tirfing/,scandinavian,The Dwarf-sword Tirfing
https://fairytalez.com/the-wolf-and-the-crane/,greek,The Wolf and the Crane
http://www.albanianliterature.net/folktales/tale_25.html,albanian,For the Love of a Dove
https://fairytalez.com/the-seven-ravens/,german,The Seven Ravens
https://fairytalez.com/the-frogs-desiring-a-king/,greek,The Frogs Desiring a King
https://fairytalez.com/the-bakers-daughter/,english,The Baker's Daughter
http://www.albanianliterature.net/folktales/tale_18.html,albanian,The Foolish Youth and the Ring
https://fairytalez.com/loke/,nordic,Loke
https://fairytalez.com/the-nuns-of-carthage/,north_american_native,The Nuns of Carthage
https://fairytalez.com/little-purse-two-half-pennies/,romanian,The Little Purse with Two Half-Pennies
https://fairytalez.com/golden-nugget/,chinese,The Golden Nugget
https://fairytalez.com/the-witchs-granddaughter/,german,The Witch's Granddaughter
https://fairytalez.com/hans-jagenteufel/,german,Hans Jagenteufel
https://fairytalez.com/the-devil-with-the-three-golden-hairs/,german,The Devil with the Three Golden Hairs
https://fairytalez.com/the-story-of-little-tsar-novishny-the-false-sister-and-the-faithful-beasts/,ukrainian,"The Story of Little Tsar Novishny, the False Sister, and the Faithful Beasts"
https://fairytalez.com/jose-beast-slayer/,portuguese,José the Beast Slayer
http://www.albanianliterature.net/folktales/tale_26.html,albanian,Marigo of the Forty Dragons
https://fairytalez.com/the-three-robes/,icelandic,The Three Robes
https://fairytalez.com/the-story-of-the-yara/,brazilian,The Story of the Yara
https://fairytalez.com/eat-my-clothes/,italian,"Eat, My Clothes"
https://fairytalez.com/the-tinder-box/,danish,The Tinder-Box
https://fairytalez.com/the-lambikin/,indian,The Lambikin
https://fairytalez.com/the-story-of-manus/,celtic,The Story of Manus
https://fairytalez.com/the-three-crowns/,celtic,The Three Crowns
https://fairytalez.com/the-lost-camel/,indian,The Lost Camel
https://fairytalez.com/the-golden-blackbird/,french,The Golden Blackbird
https://fairytalez.com/monkey-got-drink-thirsty/,brazilian,How the Monkey Got a Drink When He Was Thirsty
https://fairytalez.com/the-sick-lion/,greek,The Sick Lion
https://fairytalez.com/the-tornit/,north_american_native,The Tornit
https://fairytalez.com/caravan-introduction/,arabic,The Caravan - Introduction
https://fairytalez.com/stompe-pilt/,swedish,Stompe Pilt
https://fairytalez.com/love-and-rum/,north_american_native,Love and Rum
https://fairytalez.com/the-forest-smithy/,north_american_native,The Forest Smithy
https://fairytalez.com/the-weeoonibeens-and-the-piggiebillah/,australian_ethnic,The Weeoonibeens and the Piggiebillah
https://fairytalez.com/what-the-rose-did-to-the-cypress/,arabic,What the Rose Did to the Cypress
https://fairytalez.com/the-striped-blanket/,philippine,The Striped Blanket
https://fairytalez.com/the-steel-cane/,armenian,The Steel Cane
https://fairytalez.com/boar-golden-bristles/,dutch,The Boar with the Golden Bristles
https://fairytalez.com/the-ass-and-his-shadow/,greek,The Ass and His Shadow
https://fairytalez.com/lumawig-on-earth/,philippine,Lumawig on Earth
https://fairytalez.com/the-seven-great-deeds-of-ma-ui-how-ma-ui-lifted-up-the-sky/,hawaiian,The Seven Great Deeds of Ma-ui: How Ma-ui Lifted Up the Sky
https://fairytalez.com/bird-wounded-arrow/,french,The Bird Wounded by an Arrow
https://fairytalez.com/thor-loki-giants-city/,nordic,Thor and Loki in the Giants' City
https://fairytalez.com/the-strange-story-of-the-golden-comb/,japanese,The Strange Story of the Golden Comb
https://fairytalez.com/allerleirauh-or-the-many-furred-creature/,german,"Allerleirauh; or, the Many-Furred Creature"
https://fairytalez.com/rumpelstiltzkin/,german,Rumpelstiltzkin
https://fairytalez.com/two-mules/,french,The Two Mules
https://fairytalez.com/king-beautiful-wife/,italian,The King Who Would Have a Beautiful Wife
https://fairytalez.com/micah-rood-apples/,north_american_native,Micah Rood Apples
https://fairytalez.com/the-oxen-and-the-butchers/,greek,The Oxen and the Butchers
https://fairytalez.com/mercury-and-the-sculptor/,greek,Mercury and the Sculptor
https://fairytalez.com/wild-boar-fox/,greek,The Wild Boar and the Fox
https://fairytalez.com/the-three-sisters-2/,italian,The Three Sisters
https://fairytalez.com/skinners-cave/,north_american_native,Skinner's Cave
https://fairytalez.com/other-men/,north_american_native,Other Men
https://fairytalez.com/spirits-yellow-river/,chinese,The Spirits of the Yellow River
https://fairytalez.com/the-shroud-russian-fairy-tale/,russian,The Shroud (Russian)
https://fairytalez.com/wooden-shoes-little-wolff/,french,The Wooden Shoes of Little Wolff
https://fairytalez.com/the-three-citrons/,italian,The Three Citrons
https://fairytalez.com/golden-cannister/,chinese,The Golden Cannister
https://fairytalez.com/the-man-with-the-cocoanuts/,philippine,The Man with the Cocoanuts
https://fairytalez.com/the-rats-wedding/,indian,The Rat's Wedding
https://fairytalez.com/the-young-man-who-would-have-his-eyes-opened/,estonian,The Young Man Who Would Have His Eyes Opened
https://fairytalez.com/goatherd-wild-goats/,greek,The Goatherd and the Wild Goats
https://www.worldoftales.com/African_folktales/African_Folktale_46.html#gsc.tab=0,tanzanian,"Mkaaah Jeechonee, the Boy Hunter"
https://fairytalez.com/golden-hair/,czechoslovak,Golden Hair
https://fairytalez.com/the-maid-of-brakel/,german,The Maid of Brakel
https://fairytalez.com/a-crow-and-his-three-friends/,indian,A Crow and His Three Friends
https://fairytalez.com/the-fall-of-polobulac/,philippine,The Fall of Polobulac
https://fairytalez.com/uncle-capriano/,italian,Uncle Capriano
https://fairytalez.com/the-espousal-of-the-rats-daughter/,japanese,The Espousal of the Rat's Daughter
